Date,Day,Time,Junction_N,Speed_N,Northbound_from,Northbound_to,Information_N,Junction_S,Speed_S,Southbound_from,Southbound_to,Information_S
21-02-2023,Tuesday,10:00:00,J40-J41,18,Dewsbury/Wakefield,Wakefield,Unconfirmed Roadwork/Congestion,J41-J40,67,Wakefield,Dewsbury/Wakefield,Unconfirmed Roadwork
21-02-2023,Tuesday,10:00:00,J39-J40,53,Wakefield,Dewsbury/Wakefield,,J40-J39,68,Dewsbury/Wakefield,Wakefield,
21-02-2023,Tuesday,10:00:00,J38-J39,70,Huddersfield,Wakefield,Congestion,J39-J38,68,Wakefield,Huddersfield,
21-02-2023,Tuesday,10:00:00,J37-J38,70,Barnsley,Huddersfield,,J38-J37,70,Huddersfield,Barnsley,
21-02-2023,Tuesday,10:00:00,J36-J37,68,Barnsley,Barnsley,,J37-J36,70,Barnsley,Barnsley,
21-02-2023,Tuesday,10:00:00,J35A-J36,70,Chapeltown,Barnsley,,J36-J35A,70,Barnsley,Chapeltown,
21-02-2023,Tuesday,10:00:00,J35-J35A,68,Sheffield/Rotherham,Chapeltown,,J35A-J35,69,Chapeltown,Sheffield/Rotherham,
21-02-2023,Tuesday,10:00:00,J34-J35,67,Sheffield/Rotherham,Sheffield/Rotherham,,J35-J34,65,Sheffield/Rotherham,Sheffield/Rotherham,
21-02-2023,Tuesday,10:00:00,J33-J34,61,SheffieldAirport/Rotherham,Sheffield/Rotherham,,J34-J33,60,Sheffield/Rotherham,SheffieldAirport/Rotherham,
21-02-2023,Tuesday,10:00:00,J32-J33,61,Doncaster,SheffieldAirport/Rotherham,,J33-J32,66,SheffieldAirport/Rotherham,Doncaster,
21-02-2023,Tuesday,10:00:00,J31-J32,67,Sheffield,Doncaster,,J32-J31,65,Doncaster,Sheffield,
21-02-2023,Tuesday,10:00:00,J30-J31,69,Sheffield,Sheffield,,J31-J30,68,Sheffield,Sheffield,
21-02-2023,Tuesday,10:00:00,J29A-J30,68,Chesterfield(E)/Bolsover,Sheffield,,J30-J29A,69,Sheffield,Chesterfield(E)/Bolsover,
21-02-2023,Tuesday,10:00:00,J29-J29A,68,Chesterfield/Mansfield,Chesterfield(E)/Bolsover,,J29A-J29,69,Chesterfield(E)/Bolsover,Chesterfield/Mansfield,
21-02-2023,Tuesday,10:00:00,J28-J29,67,Mansfield,Chesterfield/Mansfield,,J29-J28,68,Chesterfield/Mansfield,Mansfield,
21-02-2023,Tuesday,10:00:00,J27-J28,70,Mansfield,Mansfield,,J28-J27,67,Mansfield,Mansfield,
21-02-2023,Tuesday,10:00:00,J26-J27,70,Nottingham,Mansfield,,J27-J26,69,Mansfield,Nottingham,Unconfirmed Roadwork
21-02-2023,Tuesday,10:00:00,J25-J26,68,Nottingham/Derby,Nottingham,,J26-J25,64,Nottingham,Nottingham/Derby,
21-02-2023,Tuesday,10:00:00,J24A-J25,66,Derby,Nottingham/Derby,,J25-J24A,65,Nottingham/Derby,Derby,
21-02-2023,Tuesday,10:00:00,J24-J24A,64,Derby,Derby,,J24A-J24,65,Derby,Derby,
21-02-2023,Tuesday,10:00:00,J23A-J24,62,Nottingham/EastMidsAirport,Derby,,J24-J23A,65,Derby,Nottingham/EastMidsAirport,
21-02-2023,Tuesday,10:00:00,J23-J23A,65,Loughborough,Nottingham/EastMidsAirport,,J23A-J23,69,Nottingham/EastMidsAirport,Loughborough,
21-02-2023,Tuesday,10:00:00,J22-J23,68,Coalville/Leicester,Loughborough,,J23-J22,64,Loughborough,Coalville/Leicester,
21-02-2023,Tuesday,10:00:00,J21A-J22,70,Leicester,Coalville/Leicester,Unconfirmed Roadwork,J22-J21A,70,Coalville/Leicester,Leicester,
21-02-2023,Tuesday,10:00:00,J21-J21A,67,Leicester,Leicester,Unconfirmed Roadwork,J21A-J21,63,Leicester,Leicester,
21-02-2023,Tuesday,10:00:00,J20-J21,70,Lutterworth/Rugby,Leicester,Unconfirmed Roadwork,J21-J20,66,Leicester,Lutterworth/Rugby,
21-02-2023,Tuesday,10:00:00,J19-J20,68,Birmingham,Lutterworth/Rugby,,J20-J19,67,Lutterworth/Rugby,Birmingham,
21-02-2023,Tuesday,10:00:00,J18-J19,65,Rugby,Birmingham,,J19-J18,64,Birmingham,Rugby,
21-02-2023,Tuesday,10:00:00,J17-J18,68,Coventry,Rugby,,J18-J17,68,Rugby,Coventry,
21-02-2023,Tuesday,10:00:00,J16-J17,67,Northampton,Coventry,,J17-J16,55,Coventry,Northampton,
21-02-2023,Tuesday,10:00:00,J15A-J16,57,Northampton,Northampton,Unconfirmed Roadwork,J16-J15A,55,Northampton,Northampton,
21-02-2023,Tuesday,10:00:00,J15-J15A,58,Northampton,Northampton,,J15A-J15,58,Northampton,Northampton,Unconfirmed Roadwork
21-02-2023,Tuesday,10:00:00,J14-J15,64,MiltonKeynes,Northampton,Unconfirmed Roadwork,J15-J14,61,Northampton,MiltonKeynes,Unconfirmed Roadwork
21-02-2023,Tuesday,10:00:00,J13-J14,67,MiltonKeynes,MiltonKeynes,Unconfirmed Roadwork,J14-J13,62,MiltonKeynes,MiltonKeynes,
21-02-2023,Tuesday,10:00:00,J12-J13,59,Flitwick,MiltonKeynes,Unconfirmed Roadwork,J13-J12,62,MiltonKeynes,Flitwick,Unconfirmed Roadwork
21-02-2023,Tuesday,10:00:00,J11A-J12,66,Dunstable,Flitwick,,J12-J11A,45,Flitwick,Dunstable,
21-02-2023,Tuesday,10:00:00,J11-J11A,63,Luton,Dunstable,,J11A-J11,41,Dunstable,Luton,
21-02-2023,Tuesday,10:00:00,J10-J11,58,LutonAirport,Luton,,J11-J10,41,Luton,LutonAirport,
21-02-2023,Tuesday,10:00:00,J9-J10,63,Dunstable,LutonAirport,,J10-J9,38,LutonAirport,Dunstable,
21-02-2023,Tuesday,10:00:00,J8-J9,64,HemelHempstead,Dunstable,,J9-J8,52,Dunstable,HemelHempstead,
21-02-2023,Tuesday,10:00:00,J7-J8,56,LimitedAccess,HemelHempstead,,J8-J7,53,HemelHempstead,LimitedAccess,
21-02-2023,Tuesday,10:00:00,J6A-J7,62,LimitedAccess,LimitedAccess,,J7-J6A,58,LimitedAccess,LimitedAccess,
21-02-2023,Tuesday,10:00:00,J6-J6A,66,StAlbans,LimitedAccess,,J6A-J6,70,LimitedAccess,StAlbans,
21-02-2023,Tuesday,10:00:00,J5-J6,69,Watford,StAlbans,,J6-J5,65,StAlbans,Watford,
21-02-2023,Tuesday,10:00:00,J4-J5,70,LimitedAccess,Watford,Unconfirmed Roadwork,J5-J4,68,Watford,LimitedAccess,
21-02-2023,Tuesday,10:00:00,J2-J4,67,LimitedAccess,LimitedAccess,,J4-J2,64,LimitedAccess,LimitedAccess,
21-02-2023,Tuesday,10:00:00,J1-J2,64,BrentCross,LimitedAccess,,J2-J1,16,LimitedAccess,BrentCross,
21-02-2023,Tuesday,15:00:00,J47-J48,62,Garforth/A1(M)Interchange,A1(M)Interchange,,J48-J47,69,A1(M)Interchange,Garforth/A1(M)Interchange,
21-02-2023,Tuesday,15:00:00,J46-J47,67,Leeds,Garforth/A1(M)Interchange,,J47-J46,70,Garforth/A1(M)Interchange,Leeds,
21-02-2023,Tuesday,15:00:00,J45-J46,70,LimitedAccess,Leeds,,J46-J45,70,Leeds,LimitedAccess,
21-02-2023,Tuesday,15:00:00,J43|44-J45,70,Leeds,LimitedAccess,,J45-J43|44,63,LimitedAccess,Leeds,
21-02-2023,Tuesday,15:00:00,J42-J43|44,61,Manchester/Hull,Leeds,Unconfirmed Roadwork,J43|44-J42,50,Leeds,Manchester/Hull,
21-02-2023,Tuesday,15:00:00,J41-J42,52,Wakefield,Manchester/Hull,Unconfirmed Roadwork,J42-J41,67,Manchester/Hull,Wakefield,
21-02-2023,Tuesday,15:00:00,J40-J41,67,Dewsbury/Wakefield,Wakefield,Unconfirmed Roadwork,J41-J40,64,Wakefield,Dewsbury/Wakefield,
21-02-2023,Tuesday,15:00:00,J39-J40,66,Wakefield,Dewsbury/Wakefield,,J40-J39,66,Dewsbury/Wakefield,Wakefield,
21-02-2023,Tuesday,15:00:00,J38-J39,70,Huddersfield,Wakefield,,J39-J38,68,Wakefield,Huddersfield,
21-02-2023,Tuesday,15:00:00,J37-J38,70,Barnsley,Huddersfield,,J38-J37,66,Huddersfield,Barnsley,
21-02-2023,Tuesday,15:00:00,J36-J37,66,Barnsley,Barnsley,,J37-J36,66,Barnsley,Barnsley,
21-02-2023,Tuesday,15:00:00,J35A-J36,70,Chapeltown,Barnsley,,J36-J35A,67,Barnsley,Chapeltown,
21-02-2023,Tuesday,15:00:00,J35-J35A,65,Sheffield/Rotherham,Chapeltown,,J35A-J35,64,Chapeltown,Sheffield/Rotherham,
21-02-2023,Tuesday,15:00:00,J34-J35,63,Sheffield/Rotherham,Sheffield/Rotherham,,J35-J34,63,Sheffield/Rotherham,Sheffield/Rotherham,
21-02-2023,Tuesday,15:00:00,J33-J34,57,SheffieldAirport/Rotherham,Sheffield/Rotherham,,J34-J33,58,Sheffield/Rotherham,SheffieldAirport/Rotherham,
21-02-2023,Tuesday,15:00:00,J32-J33,60,Doncaster,SheffieldAirport/Rotherham,,J33-J32,63,SheffieldAirport/Rotherham,Doncaster,
21-02-2023,Tuesday,15:00:00,J31-J32,63,Sheffield,Doncaster,,J32-J31,64,Doncaster,Sheffield,
21-02-2023,Tuesday,15:00:00,J30-J31,66,Sheffield,Sheffield,,J31-J30,67,Sheffield,Sheffield,
21-02-2023,Tuesday,15:00:00,J29A-J30,65,Chesterfield(E)/Bolsover,Sheffield,,J30-J29A,66,Sheffield,Chesterfield(E)/Bolsover,
21-02-2023,Tuesday,15:00:00,J29-J29A,65,Chesterfield/Mansfield,Chesterfield(E)/Bolsover,,J29A-J29,66,Chesterfield(E)/Bolsover,Chesterfield/Mansfield,
21-02-2023,Tuesday,15:00:00,J28-J29,65,Mansfield,Chesterfield/Mansfield,,J29-J28,66,Chesterfield/Mansfield,Mansfield,
21-02-2023,Tuesday,15:00:00,J27-J28,63,Mansfield,Mansfield,,J28-J27,66,Mansfield,Mansfield,
21-02-2023,Tuesday,15:00:00,J26-J27,61,Nottingham,Mansfield,,J27-J26,68,Mansfield,Nottingham,
21-02-2023,Tuesday,15:00:00,J25-J26,63,Nottingham/Derby,Nottingham,,J26-J25,67,Nottingham,Nottingham/Derby,
21-02-2023,Tuesday,15:00:00,J24A-J25,62,Derby,Nottingham/Derby,,J25-J24A,67,Nottingham/Derby,Derby,
21-02-2023,Tuesday,15:00:00,J24-J24A,66,Derby,Derby,,J24A-J24,68,Derby,Derby,
21-02-2023,Tuesday,15:00:00,J23A-J24,64,Nottingham/EastMidsAirport,Derby,,J24-J23A,61,Derby,Nottingham/EastMidsAirport,
21-02-2023,Tuesday,15:00:00,J23-J23A,60,Loughborough,Nottingham/EastMidsAirport,,J23A-J23,64,Nottingham/EastMidsAirport,Loughborough,
21-02-2023,Tuesday,15:00:00,J22-J23,65,Coalville/Leicester,Loughborough,,J23-J22,66,Loughborough,Coalville/Leicester,
21-02-2023,Tuesday,15:00:00,J21A-J22,66,Leicester,Coalville/Leicester,Unconfirmed Roadwork,J22-J21A,70,Coalville/Leicester,Leicester,
21-02-2023,Tuesday,15:00:00,J21-J21A,60,Leicester,Leicester,Unconfirmed Roadwork,J21A-J21,63,Leicester,Leicester,
21-02-2023,Tuesday,15:00:00,J20-J21,62,Lutterworth/Rugby,Leicester,Unconfirmed Roadwork,J21-J20,66,Leicester,Lutterworth/Rugby,
21-02-2023,Tuesday,15:00:00,J19-J20,62,Birmingham,Lutterworth/Rugby,,J20-J19,62,Lutterworth/Rugby,Birmingham,
21-02-2023,Tuesday,15:00:00,J18-J19,62,Rugby,Birmingham,,J19-J18,62,Birmingham,Rugby,
21-02-2023,Tuesday,15:00:00,J17-J18,68,Coventry,Rugby,,J18-J17,64,Rugby,Coventry,
21-02-2023,Tuesday,15:00:00,J16-J17,64,Northampton,Coventry,,J17-J16,65,Coventry,Northampton,
21-02-2023,Tuesday,15:00:00,J15A-J16,59,Northampton,Northampton,Unconfirmed Roadwork,J16-J15A,58,Northampton,Northampton,
21-02-2023,Tuesday,15:00:00,J15-J15A,57,Northampton,Northampton,,J15A-J15,58,Northampton,Northampton,Unconfirmed Roadwork
21-02-2023,Tuesday,15:00:00,J14-J15,61,MiltonKeynes,Northampton,Unconfirmed Roadwork,J15-J14,62,Northampton,MiltonKeynes,Unconfirmed Roadwork
21-02-2023,Tuesday,15:00:00,J13-J14,64,MiltonKeynes,MiltonKeynes,Unconfirmed Roadwork,J14-J13,64,MiltonKeynes,MiltonKeynes,
21-02-2023,Tuesday,15:00:00,J12-J13,59,Flitwick,MiltonKeynes,Unconfirmed Roadwork,J13-J12,60,MiltonKeynes,Flitwick,Unconfirmed Roadwork
21-02-2023,Tuesday,15:00:00,J11A-J12,61,Dunstable,Flitwick,,J12-J11A,59,Flitwick,Dunstable,
21-02-2023,Tuesday,15:00:00,J11-J11A,58,Luton,Dunstable,,J11A-J11,57,Dunstable,Luton,
21-02-2023,Tuesday,15:00:00,J10-J11,58,LutonAirport,Luton,,J11-J10,58,Luton,LutonAirport,
21-02-2023,Tuesday,15:00:00,J9-J10,64,Dunstable,LutonAirport,,J10-J9,61,LutonAirport,Dunstable,
21-02-2023,Tuesday,15:00:00,J8-J9,65,HemelHempstead,Dunstable,,J9-J8,60,Dunstable,HemelHempstead,
21-02-2023,Tuesday,15:00:00,J7-J8,58,LimitedAccess,HemelHempstead,,J8-J7,62,HemelHempstead,LimitedAccess,
21-02-2023,Tuesday,15:00:00,J6A-J7,65,LimitedAccess,LimitedAccess,,J7-J6A,63,LimitedAccess,LimitedAccess,
21-02-2023,Tuesday,15:00:00,J6-J6A,66,StAlbans,LimitedAccess,,J6A-J6,70,LimitedAccess,StAlbans,
21-02-2023,Tuesday,15:00:00,J5-J6,67,Watford,StAlbans,,J6-J5,70,StAlbans,Watford,
21-02-2023,Tuesday,15:00:00,J4-J5,67,LimitedAccess,Watford,Unconfirmed Roadwork,J5-J4,57,Watford,LimitedAccess,
21-02-2023,Tuesday,15:00:00,J2-J4,67,LimitedAccess,LimitedAccess,,J4-J2,63,LimitedAccess,LimitedAccess,
21-02-2023,Tuesday,15:00:00,J1-J2,61,BrentCross,LimitedAccess,,J2-J1,57,LimitedAccess,BrentCross,
21-02-2023,Tuesday,19:00:00,J47-J48,70,Garforth/A1(M)Interchange,A1(M)Interchange,,J48-J47,69,A1(M)Interchange,Garforth/A1(M)Interchange,
21-02-2023,Tuesday,19:00:00,J46-J47,70,Leeds,Garforth/A1(M)Interchange,,J47-J46,68,Garforth/A1(M)Interchange,Leeds,
21-02-2023,Tuesday,19:00:00,J45-J46,70,LimitedAccess,Leeds,,J46-J45,60,Leeds,LimitedAccess,
21-02-2023,Tuesday,19:00:00,J43|44-J45,70,Leeds,LimitedAccess,,J45-J43|44,33,LimitedAccess,Leeds,Incident
21-02-2023,Tuesday,19:00:00,J42-J43|44,61,Manchester/Hull,Leeds,Unconfirmed Roadwork,J43|44-J42,36,Leeds,Manchester/Hull,
21-02-2023,Tuesday,19:00:00,J41-J42,51,Wakefield,Manchester/Hull,Unconfirmed Roadwork,J42-J41,62,Manchester/Hull,Wakefield,
21-02-2023,Tuesday,19:00:00,J40-J41,67,Dewsbury/Wakefield,Wakefield,Unconfirmed Roadwork,J41-J40,63,Wakefield,Dewsbury/Wakefield,
21-02-2023,Tuesday,19:00:00,J39-J40,69,Wakefield,Dewsbury/Wakefield,,J40-J39,64,Dewsbury/Wakefield,Wakefield,
21-02-2023,Tuesday,19:00:00,J38-J39,69,Huddersfield,Wakefield,,J39-J38,68,Wakefield,Huddersfield,
21-02-2023,Tuesday,19:00:00,J37-J38,70,Barnsley,Huddersfield,,J38-J37,69,Huddersfield,Barnsley,
21-02-2023,Tuesday,19:00:00,J36-J37,69,Barnsley,Barnsley,,J37-J36,66,Barnsley,Barnsley,
21-02-2023,Tuesday,19:00:00,J35A-J36,68,Chapeltown,Barnsley,,J36-J35A,69,Barnsley,Chapeltown,
21-02-2023,Tuesday,19:00:00,J35-J35A,67,Sheffield/Rotherham,Chapeltown,,J35A-J35,67,Chapeltown,Sheffield/Rotherham,
21-02-2023,Tuesday,19:00:00,J34-J35,66,Sheffield/Rotherham,Sheffield/Rotherham,,J35-J34,61,Sheffield/Rotherham,Sheffield/Rotherham,
21-02-2023,Tuesday,19:00:00,J33-J34,60,SheffieldAirport/Rotherham,Sheffield/Rotherham,,J34-J33,55,Sheffield/Rotherham,SheffieldAirport/Rotherham,
21-02-2023,Tuesday,19:00:00,J32-J33,61,Doncaster,SheffieldAirport/Rotherham,,J33-J32,55,SheffieldAirport/Rotherham,Doncaster,
21-02-2023,Tuesday,19:00:00,J31-J32,67,Sheffield,Doncaster,,J32-J31,59,Doncaster,Sheffield,
21-02-2023,Tuesday,19:00:00,J30-J31,68,Sheffield,Sheffield,,J31-J30,65,Sheffield,Sheffield,
21-02-2023,Tuesday,19:00:00,J29A-J30,67,Chesterfield(E)/Bolsover,Sheffield,,J30-J29A,67,Sheffield,Chesterfield(E)/Bolsover,
21-02-2023,Tuesday,19:00:00,J29-J29A,68,Chesterfield/Mansfield,Chesterfield(E)/Bolsover,,J29A-J29,52,Chesterfield(E)/Bolsover,Chesterfield/Mansfield,
21-02-2023,Tuesday,19:00:00,J28-J29,67,Mansfield,Chesterfield/Mansfield,,J29-J28,62,Chesterfield/Mansfield,Mansfield,
21-02-2023,Tuesday,19:00:00,J27-J28,61,Mansfield,Mansfield,,J28-J27,62,Mansfield,Mansfield,
21-02-2023,Tuesday,19:00:00,J26-J27,69,Nottingham,Mansfield,,J27-J26,64,Mansfield,Nottingham,
21-02-2023,Tuesday,19:00:00,J25-J26,66,Nottingham/Derby,Nottingham,,J26-J25,62,Nottingham,Nottingham/Derby,
21-02-2023,Tuesday,19:00:00,J24A-J25,63,Derby,Nottingham/Derby,,J25-J24A,66,Nottingham/Derby,Derby,
21-02-2023,Tuesday,19:00:00,J24-J24A,66,Derby,Derby,,J24A-J24,64,Derby,Derby,
21-02-2023,Tuesday,19:00:00,J23A-J24,66,Nottingham/EastMidsAirport,Derby,,J24-J23A,61,Derby,Nottingham/EastMidsAirport,
21-02-2023,Tuesday,19:00:00,J23-J23A,70,Loughborough,Nottingham/EastMidsAirport,,J23A-J23,66,Nottingham/EastMidsAirport,Loughborough,
21-02-2023,Tuesday,19:00:00,J22-J23,70,Coalville/Leicester,Loughborough,,J23-J22,66,Loughborough,Coalville/Leicester,
21-02-2023,Tuesday,19:00:00,J21A-J22,69,Leicester,Coalville/Leicester,Unconfirmed Roadwork,J22-J21A,70,Coalville/Leicester,Leicester,
21-02-2023,Tuesday,19:00:00,J21-J21A,61,Leicester,Leicester,Unconfirmed Roadwork,J21A-J21,67,Leicester,Leicester,
21-02-2023,Tuesday,19:00:00,J20-J21,67,Lutterworth/Rugby,Leicester,Unconfirmed Roadwork,J21-J20,59,Leicester,Lutterworth/Rugby,Incident
21-02-2023,Tuesday,19:00:00,J19-J20,69,Birmingham,Lutterworth/Rugby,,J20-J19,68,Lutterworth/Rugby,Birmingham,
21-02-2023,Tuesday,19:00:00,J18-J19,68,Rugby,Birmingham,,J19-J18,68,Birmingham,Rugby,
21-02-2023,Tuesday,19:00:00,J17-J18,69,Coventry,Rugby,,J18-J17,66,Rugby,Coventry,
21-02-2023,Tuesday,19:00:00,J16-J17,64,Northampton,Coventry,,J17-J16,66,Coventry,Northampton,
21-02-2023,Tuesday,19:00:00,J15A-J16,58,Northampton,Northampton,Unconfirmed Roadwork,J16-J15A,58,Northampton,Northampton,
21-02-2023,Tuesday,19:00:00,J15-J15A,59,Northampton,Northampton,,J15A-J15,60,Northampton,Northampton,Unconfirmed Roadwork
21-02-2023,Tuesday,19:00:00,J14-J15,64,MiltonKeynes,Northampton,Unconfirmed Roadwork,J15-J14,66,Northampton,MiltonKeynes,Unconfirmed Roadwork
21-02-2023,Tuesday,19:00:00,J13-J14,62,MiltonKeynes,MiltonKeynes,Unconfirmed Roadwork,J14-J13,60,MiltonKeynes,MiltonKeynes,
21-02-2023,Tuesday,19:00:00,J12-J13,48,Flitwick,MiltonKeynes,Unconfirmed Roadwork,J13-J12,59,MiltonKeynes,Flitwick,Unconfirmed Roadwork
21-02-2023,Tuesday,19:00:00,J11A-J12,59,Dunstable,Flitwick,,J12-J11A,58,Flitwick,Dunstable,
21-02-2023,Tuesday,19:00:00,J11-J11A,55,Luton,Dunstable,,J11A-J11,58,Dunstable,Luton,
21-02-2023,Tuesday,19:00:00,J10-J11,50,LutonAirport,Luton,,J11-J10,58,Luton,LutonAirport,
21-02-2023,Tuesday,19:00:00,J9-J10,56,Dunstable,LutonAirport,,J10-J9,62,LutonAirport,Dunstable,
21-02-2023,Tuesday,19:00:00,J8-J9,51,HemelHempstead,Dunstable,,J9-J8,61,Dunstable,HemelHempstead,
21-02-2023,Tuesday,19:00:00,J7-J8,54,LimitedAccess,HemelHempstead,,J8-J7,55,HemelHempstead,LimitedAccess,
21-02-2023,Tuesday,19:00:00,J6A-J7,36,LimitedAccess,LimitedAccess,,J7-J6A,63,LimitedAccess,LimitedAccess,
21-02-2023,Tuesday,19:00:00,J6-J6A,19,StAlbans,LimitedAccess,,J6A-J6,70,LimitedAccess,StAlbans,
21-02-2023,Tuesday,19:00:00,J5-J6,36,Watford,StAlbans,,J6-J5,59,StAlbans,Watford,
21-02-2023,Tuesday,19:00:00,J4-J5,60,LimitedAccess,Watford,Unconfirmed Roadwork,J5-J4,67,Watford,LimitedAccess,
21-02-2023,Tuesday,19:00:00,J2-J4,64,LimitedAccess,LimitedAccess,,J4-J2,65,LimitedAccess,LimitedAccess,
21-02-2023,Tuesday,19:00:00,J1-J2,65,BrentCross,LimitedAccess,,J2-J1,54,LimitedAccess,BrentCross,
22-02-2023,Wednesday,10:00:00,J47-J48,70,Garforth/A1(M)Interchange,A1(M)Interchange,,J48-J47,67,A1(M)Interchange,Garforth/A1(M)Interchange,
22-02-2023,Wednesday,10:00:00,J46-J47,70,Leeds,Garforth/A1(M)Interchange,,J47-J46,68,Garforth/A1(M)Interchange,Leeds,
22-02-2023,Wednesday,10:00:00,J45-J46,67,LimitedAccess,Leeds,,J46-J45,68,Leeds,LimitedAccess,
22-02-2023,Wednesday,10:00:00,J43|44-J45,69,Leeds,LimitedAccess,,J45-J43|44,62,LimitedAccess,Leeds,
22-02-2023,Wednesday,10:00:00,J42-J43|44,57,Manchester/Hull,Leeds,Unconfirmed Roadwork,J43|44-J42,50,Leeds,Manchester/Hull,
22-02-2023,Wednesday,10:00:00,J41-J42,25,Wakefield,Manchester/Hull,Unconfirmed Roadwork,J42-J41,68,Manchester/Hull,Wakefield,
22-02-2023,Wednesday,10:00:00,J40-J41,35,Dewsbury/Wakefield,Wakefield,Unconfirmed Roadwork,J41-J40,69,Wakefield,Dewsbury/Wakefield,
22-02-2023,Wednesday,10:00:00,J39-J40,44,Wakefield,Dewsbury/Wakefield,,J40-J39,68,Dewsbury/Wakefield,Wakefield,
22-02-2023,Wednesday,10:00:00,J38-J39,58,Huddersfield,Wakefield,,J39-J38,69,Wakefield,Huddersfield,
22-02-2023,Wednesday,10:00:00,J37-J38,70,Barnsley,Huddersfield,,J38-J37,69,Huddersfield,Barnsley,
22-02-2023,Wednesday,10:00:00,J36-J37,70,Barnsley,Barnsley,,J37-J36,68,Barnsley,Barnsley,
22-02-2023,Wednesday,10:00:00,J35A-J36,69,Chapeltown,Barnsley,,J36-J35A,70,Barnsley,Chapeltown,Unconfirmed Roadwork
22-02-2023,Wednesday,10:00:00,J35-J35A,66,Sheffield/Rotherham,Chapeltown,,J35A-J35,61,Chapeltown,Sheffield/Rotherham,Unconfirmed Roadwork
22-02-2023,Wednesday,10:00:00,J34-J35,65,Sheffield/Rotherham,Sheffield/Rotherham,,J35-J34,55,Sheffield/Rotherham,Sheffield/Rotherham,
22-02-2023,Wednesday,10:00:00,J33-J34,60,SheffieldAirport/Rotherham,Sheffield/Rotherham,,J34-J33,58,Sheffield/Rotherham,SheffieldAirport/Rotherham,
22-02-2023,Wednesday,10:00:00,J32-J33,62,Doncaster,SheffieldAirport/Rotherham,,J33-J32,62,SheffieldAirport/Rotherham,Doncaster,
22-02-2023,Wednesday,10:00:00,J31-J32,63,Sheffield,Doncaster,,J32-J31,66,Doncaster,Sheffield,
22-02-2023,Wednesday,10:00:00,J30-J31,64,Sheffield,Sheffield,,J31-J30,64,Sheffield,Sheffield,
22-02-2023,Wednesday,10:00:00,J29A-J30,68,Chesterfield(E)/Bolsover,Sheffield,,J30-J29A,63,Sheffield,Chesterfield(E)/Bolsover,
22-02-2023,Wednesday,10:00:00,J29-J29A,69,Chesterfield/Mansfield,Chesterfield(E)/Bolsover,,J29A-J29,66,Chesterfield(E)/Bolsover,Chesterfield/Mansfield,
22-02-2023,Wednesday,10:00:00,J28-J29,68,Mansfield,Chesterfield/Mansfield,,J29-J28,66,Chesterfield/Mansfield,Mansfield,
22-02-2023,Wednesday,10:00:00,J27-J28,68,Mansfield,Mansfield,,J28-J27,69,Mansfield,Mansfield,
22-02-2023,Wednesday,10:00:00,J26-J27,68,Nottingham,Mansfield,,J27-J26,67,Mansfield,Nottingham,
22-02-2023,Wednesday,10:00:00,J25-J26,68,Nottingham/Derby,Nottingham,,J26-J25,64,Nottingham,Nottingham/Derby,
22-02-2023,Wednesday,10:00:00,J24A-J25,67,Derby,Nottingham/Derby,,J25-J24A,58,Nottingham/Derby,Derby,
22-02-2023,Wednesday,10:00:00,J24-J24A,70,Derby,Derby,,J24A-J24,57,Derby,Derby,
22-02-2023,Wednesday,10:00:00,J23A-J24,67,Nottingham/EastMidsAirport,Derby,,J24-J23A,57,Derby,Nottingham/EastMidsAirport,
22-02-2023,Wednesday,10:00:00,J23-J23A,69,Loughborough,Nottingham/EastMidsAirport,,J23A-J23,62,Nottingham/EastMidsAirport,Loughborough,
22-02-2023,Wednesday,10:00:00,J22-J23,70,Coalville/Leicester,Loughborough,,J23-J22,64,Loughborough,Coalville/Leicester,
22-02-2023,Wednesday,10:00:00,J21A-J22,65,Leicester,Coalville/Leicester,Unconfirmed Roadwork,J22-J21A,48,Coalville/Leicester,Leicester,
22-02-2023,Wednesday,10:00:00,J21-J21A,61,Leicester,Leicester,Unconfirmed Roadwork,J21A-J21,41,Leicester,Leicester,
22-02-2023,Wednesday,10:00:00,J20-J21,68,Lutterworth/Rugby,Leicester,Unconfirmed Roadwork,J21-J20,68,Leicester,Lutterworth/Rugby,
22-02-2023,Wednesday,10:00:00,J19-J20,70,Birmingham,Lutterworth/Rugby,,J20-J19,69,Lutterworth/Rugby,Birmingham,
22-02-2023,Wednesday,10:00:00,J18-J19,65,Rugby,Birmingham,,J19-J18,65,Birmingham,Rugby,
22-02-2023,Wednesday,10:00:00,J17-J18,68,Coventry,Rugby,,J18-J17,66,Rugby,Coventry,
22-02-2023,Wednesday,10:00:00,J16-J17,63,Northampton,Coventry,,J17-J16,43,Coventry,Northampton,
22-02-2023,Wednesday,10:00:00,J15A-J16,57,Northampton,Northampton,Unconfirmed Roadwork,J16-J15A,49,Northampton,Northampton,Incident
22-02-2023,Wednesday,10:00:00,J15-J15A,58,Northampton,Northampton,,J15A-J15,58,Northampton,Northampton,Unconfirmed Roadwork
22-02-2023,Wednesday,10:00:00,J14-J15,62,MiltonKeynes,Northampton,Unconfirmed Roadwork,J15-J14,64,Northampton,MiltonKeynes,Unconfirmed Roadwork
22-02-2023,Wednesday,10:00:00,J13-J14,62,MiltonKeynes,MiltonKeynes,Unconfirmed Roadwork,J14-J13,64,MiltonKeynes,MiltonKeynes,
